
1556705498.6993032,21.7,34.2,4348.0,601.0,27.21,45.56,48.0
1556705501.5404656,21.7,34.3,4348.0,601.0,27.13,45.57,48.0
1556705504.3216248,21.7,34.3,4348.0,601.0,27.15,45.56,48.0
1556705507.1697876,21.7,34.3,4348.0,601.0,27.11,45.57,48.0
1556705509.940946,21.7,34.3,4348.0,601.0,27.11,45.57,48.0
1556705512.788109,21.7,34.3,4348.0,601.0,27.02,45.48,48.0
1556705515.5742683,21.7,34.3,4348.0,601.0,27.13,45.57,48.0
1556705518.418431,21.7,34.3,4278.0,590.0,27.03,45.57,48.0
1556705521.19759,21.7,34.3,4202.0,579.0,27.17,45.56,48.0
1556705524.0397527,21.7,34.3,4348.0,601.0,27.14,45.56,48.0
1556705526.8239117,21.7,34.3,4348.0,601.0,27.03,45.57,48.0
1556705529.6690748,21.7,34.3,4348.0,601.0,27.05,45.57,48.0
1556705532.4492338,21.7,34.3,4348.0,601.0,27.13,45.57,48.0
1556705535.306397,21.7,34.3,4348.0,601.0,27.15,45.56,48.0
1556705538.104557,21.7,34.3,4278.0,590.0,27.0,45.57,48.0
1556705540.8757155,21.7,34.2,4348.0,601.0,27.2,45.56,48.0
1556705543.699877,21.7,34.3,4348.0,601.0,26.96,45.57,48.0
1556705546.5250385,21.7,34.2,4348.0,601.0,27.14,45.56,48.0
1556705549.3492,21.7,34.2,4348.0,601.0,27.17,45.56,64.0
1556705552.1723616,21.7,34.2,4348.0,601.0,27.15,45.56,48.0
1556705554.9625213,21.7,34.2,4348.0,601.0,27.23,45.65,48.0
1556705557.7766821,21.7,34.3,4348.0,601.0,27.25,45.56,48.0
1556705560.6158447,21.7,34.3,4348.0,601.0,27.29,45.56,64.0
1556705563.4080043,21.7,34.3,4348.0,601.0,27.15,45.56,48.0
1556705566.254167,21.7,34.3,4278.0,590.0,27.2,45.56,48.0
1556705569.032326,21.7,34.3,4278.0,590.0,27.14,45.56,48.0
1556705571.8844893,21.7,34.3,4348.0,601.0,27.21,45.45,64.0
1556705574.6656482,21.7,34.3,4348.0,601.0,27.23,45.45,64.0
1556705577.5088108,21.7,34.3,4348.0,601.0,27.13,45.48,64.0
1556705580.3119714,21.7,34.3,4348.0,601.0,27.18,45.45,64.0
1556705583.1141315,21.7,34.3,4348.0,601.0,27.21,45.45,64.0
1556705585.9762952,21.7,34.3,4348.0,601.0,27.29,45.45,64.0
1556705588.7424536,21.7,34.2,4348.0,601.0,27.21,45.45,64.0
1556705591.5956166,21.7,34.3,4348.0,601.0,27.17,45.56,64.0
1556705594.3787758,21.7,34.2,4348.0,601.0,27.13,45.48,64.0
1556705597.234939,21.7,34.3,4348.0,601.0,27.08,45.48,64.0
1556705600.0000973,21.7,34.3,4348.0,601.0,27.17,45.56,64.0
1556705602.8082578,21.7,34.2,4348.0,601.0,27.17,45.45,64.0
1556705605.6694217,21.7,34.3,4348.0,601.0,27.25,45.45,64.0
1556705608.4335794,21.8,34.3,4348.0,601.0,27.28,45.45,64.0
1556705611.290743,21.7,34.3,4348.0,601.0,27.29,45.45,64.0
1556705614.0639017,21.7,34.3,4348.0,601.0,27.2,45.45,64.0
1556705616.9070644,21.7,34.3,4348.0,601.0,27.21,45.45,64.0
1556705619.6922235,21.8,34.3,4348.0,601.0,27.23,45.45,64.0
1556705622.535386,21.7,34.3,4348.0,601.0,27.18,45.45,64.0
1556705625.3205454,21.7,34.2,4348.0,601.0,27.13,45.48,64.0
1556705628.1677084,21.7,34.3,4348.0,601.0,27.23,45.45,64.0
1556705631.0198715,21.7,34.3,4348.0,601.0,27.21,45.45,64.0
1556705633.7850296,21.7,34.3,4348.0,601.0,27.14,45.45,64.0
1556705636.58919,21.7,34.3,4348.0,601.0,27.18,45.45,64.0
1556705639.440353,21.7,34.3,4348.0,601.0,27.23,45.56,64.0
1556705642.2115116,21.7,34.3,4348.0,601.0,27.15,45.56,64.0
1556705645.0596747,21.7,34.3,4348.0,601.0,27.15,45.45,64.0
1556705647.832833,21.7,34.3,4348.0,601.0,27.08,45.57,64.0
1556705650.6749957,21.7,34.3,4348.0,601.0,27.08,45.57,64.0
1556705653.4631553,21.8,34.3,4348.0,601.0,27.18,45.56,64.0
1556705656.311318,21.7,34.3,4348.0,601.0,27.2,45.56,64.0
1556705659.0984776,21.7,34.3,4348.0,601.0,27.15,45.56,64.0
1556705661.9636414,21.7,34.3,4348.0,601.0,27.06,45.57,64.0
1556705664.7217991,21.7,34.3,4348.0,601.0,27.17,45.56,64.0
1556705667.5749621,21.8,34.3,4348.0,601.0,27.15,45.56,64.0
1556705670.352121,21.8,34.3,4348.0,601.0,27.25,45.56,64.0
1556705673.1932836,21.8,34.3,4348.0,601.0,27.06,45.57,64.0
1556705675.9814432,21.7,34.3,4348.0,601.0,27.2,45.56,64.0
1556705678.8076048,21.8,34.3,4348.0,601.0,27.2,45.56,64.0
1556705681.6397667,21.7,34.3,4348.0,601.0,27.17,45.56,64.0
1556705684.4049249,21.7,34.3,4348.0,601.0,27.06,45.57,64.0
1556705687.2330868,21.7,34.3,4348.0,601.0,27.37,45.56,64.0
1556705690.0672488,21.8,34.3,4348.0,601.0,27.13,45.57,64.0
1556705692.8394074,21.7,34.2,4452.0,617.0,27.25,45.56,64.0
1556705695.6785698,21.7,34.2,4348.0,601.0,27.17,45.56,64.0
1556705698.4697292,21.7,34.3,4452.0,617.0,27.13,45.57,64.0
1556705701.294891,21.8,34.3,4348.0,601.0,27.13,45.57,64.0
1556705704.1200526,21.7,34.3,4452.0,617.0,27.15,45.56,64.0
1556705706.944214,21.8,34.3,4452.0,617.0,27.1,45.68,64.0
1556705709.7723758,21.7,34.3,4452.0,617.0,27.03,45.68,64.0
1556705712.5495348,21.7,34.3,4452.0,617.0,27.14,45.56,64.0
1556705715.402698,21.7,34.3,4348.0,601.0,27.13,45.68,64.0
1556705718.1788566,21.7,34.3,4348.0,601.0,27.02,45.57,64.0
1556705721.0230196,21.7,34.3,4452.0,617.0,27.13,45.57,64.0
1556705723.8141792,21.8,34.3,4452.0,617.0,26.99,45.57,64.0
1556705726.6573417,21.8,34.4,4348.0,601.0,27.18,45.56,64.0
1556705729.4535017,21.7,34.3,4348.0,601.0,27.11,45.57,64.0
1556705732.3166654,21.8,34.3,4348.0,601.0,27.17,45.56,64.0
1556705735.090824,21.8,34.3,4348.0,601.0,27.08,45.68,64.0
1556705737.8919842,21.7,34.3,4452.0,617.0,27.14,45.56,64.0
1556705740.7441475,21.7,34.3,4452.0,617.0,27.18,45.56,64.0
1556705743.517306,21.7,34.3,4452.0,617.0,27.05,45.68,64.0
1556705746.3614686,21.8,34.4,4452.0,617.0,27.29,45.56,64.0
1556705749.147628,21.7,34.3,4452.0,617.0,27.08,45.68,64.0
1556705752.0007913,21.7,34.3,4452.0,617.0,27.18,45.65,64.0
1556705754.7749498,21.7,34.3,4348.0,601.0,27.11,45.78,64.0
1556705757.6171124,21.8,34.4,4348.0,601.0,27.14,45.65,64.0
1556705760.408272,21.7,34.3,4348.0,601.0,27.18,45.65,64.0
1556705763.2594352,21.8,34.4,4452.0,617.0,27.3,45.65,64.0
1556705766.033594,21.8,34.4,4452.0,617.0,27.2,45.56,64.0
1556705768.8797565,21.8,34.4,4452.0,617.0,27.21,45.65,64.0
1556705771.6519153,21.8,34.4,4452.0,617.0,27.11,45.68,64.0
1556705774.5090785,21.7,34.3,4452.0,617.0,27.17,45.56,64.0
1556705777.297238,21.7,34.3,4452.0,617.0,27.18,45.65,64.0
1556705780.1364005,21.7,34.3,4452.0,617.0,27.2,45.65,64.0
1556705782.9125593,21.8,34.4,4452.0,617.0,27.1,45.57,64.0
1556705785.7527215,21.7,34.3,4452.0,617.0,27.24,45.56,64.0
1556705788.533881,21.7,34.3,4452.0,617.0,27.15,45.56,64.0
1556705791.3830438,21.7,34.3,4452.0,617.0,27.14,45.56,64.0
1556705794.1592026,21.7,34.3,4452.0,617.0,27.11,45.68,64.0
1556705797.0203662,21.7,34.3,4452.0,617.0,27.05,45.57,64.0
1556705799.799525,21.7,34.3,4452.0,617.0,27.23,45.56,64.0
1556705802.6456878,21.7,34.3,4452.0,617.0,27.13,45.68,48.0
1556705805.428847,21.8,34.4,4452.0,617.0,27.15,45.65,48.0
1556705808.295011,21.8,34.4,4530.0,629.0,27.15,45.65,48.0
1556705811.0611694,21.8,34.4,4530.0,629.0,27.23,45.75,48.0
1556705813.9093323,21.7,34.3,4452.0,617.0,27.14,45.85,48.0
1556705816.6804907,21.8,34.4,4452.0,617.0,27.15,45.75,48.0
1556705819.5416543,21.8,34.4,4452.0,617.0,27.25,45.75,48.0
1556705822.313813,21.8,34.4,4452.0,617.0,27.14,45.75,48.0
1556705825.1589756,21.7,34.4,4452.0,617.0,27.21,45.75,48.0
1556705827.9391348,21.8,34.4,4452.0,617.0,27.17,45.75,48.0
1556705830.7912977,21.7,34.4,4452.0,617.0,27.2,45.65,64.0
1556705833.5634563,21.8,34.4,4452.0,617.0,27.21,45.75,64.0
1556705836.409619,21.8,34.4,4348.0,601.0,27.25,45.75,64.0
1556705839.186778,21.8,34.4,4452.0,617.0,27.2,45.75,64.0
1556705842.0439413,21.8,34.4,4452.0,617.0,27.11,45.78,64.0
1556705844.8171,21.8,34.4,4452.0,617.0,27.2,45.75,64.0
1556705847.6542623,21.8,34.4,4452.0,617.0,27.2,45.65,64.0
1556705850.446422,21.8,34.4,4452.0,617.0,27.2,45.65,64.0
1556705853.3015854,21.8,34.4,4452.0,617.0,27.23,45.75,64.0
1556705856.0787442,21.8,34.4,4452.0,617.0,27.23,45.65,64.0
1556705858.9359076,21.8,34.4,4452.0,617.0,27.3,45.65,64.0
1556705861.702066,21.8,34.4,4452.0,617.0,27.2,45.56,64.0
1556705864.5682297,21.8,34.4,4452.0,617.0,27.3,45.56,64.0
1556705867.3293874,21.7,34.3,4452.0,617.0,27.21,45.56,64.0
1556705870.1775506,21.8,34.4,4452.0,617.0,27.18,45.56,64.0
1556705872.9727104,21.8,34.4,4348.0,601.0,27.08,45.57,64.0
1556705875.8218734,21.8,34.4,4452.0,617.0,27.25,45.45,64.0
1556705878.5890317,21.8,34.4,4348.0,601.0,27.32,45.56,64.0
1556705881.4341943,21.8,34.4,4348.0,601.0,27.24,45.56,64.0
1556705884.2183537,21.8,34.4,4348.0,601.0,27.1,45.57,64.0
1556705887.0775173,21.8,34.4,4348.0,601.0,27.24,45.56,64.0
1556705889.8396752,21.8,34.4,4348.0,601.0,27.25,45.56,64.0
1556705892.6798377,21.8,34.4,4452.0,617.0,27.06,45.57,64.0
1556705895.4739974,21.8,34.4,4452.0,617.0,27.11,45.57,64.0
1556705898.3251605,21.8,34.4,4452.0,617.0,27.17,45.65,64.0
1556705901.1003191,21.8,34.4,4452.0,617.0,27.15,45.65,64.0
1556705903.959483,21.8,34.4,4348.0,601.0,27.11,45.78,64.0
1556705906.726641,21.8,34.4,4348.0,601.0,27.14,45.75,64.0
1556705909.5528028,21.8,34.4,4348.0,601.0,27.18,45.75,64.0
1556705912.3859649,21.8,34.4,4452.0,617.0,27.21,45.75,64.0
1556705915.1631236,21.8,34.4,4348.0,601.0,27.11,45.78,64.0
1556705917.9962857,21.8,34.4,4452.0,617.0,27.18,45.75,64.0
1556705920.9474545,21.8,34.4,4348.0,601.0,27.1,45.78,64.0
1556705923.614607,21.8,34.4,4348.0,601.0,27.15,45.75,64.0
1556705926.46577,21.8,34.4,4348.0,601.0,27.2,45.75,64.0
1556705929.2419288,21.8,34.4,4348.0,601.0,27.11,45.78,64.0
1556705932.0980923,21.8,34.4,4348.0,601.0,26.99,45.78,64.0
1556705934.8662505,21.8,34.4,4348.0,601.0,27.14,45.75,64.0
1556705937.712413,21.8,34.4,4348.0,601.0,27.1,45.78,64.0
1556705940.5015728,21.8,34.4,4348.0,601.0,27.02,45.78,64.0
1556705943.354736,21.8,34.4,4348.0,601.0,27.25,45.85,64.0
1556705946.1288948,21.8,34.4,4348.0,601.0,27.08,45.87,64.0
1556705948.983058,21.8,34.4,4348.0,601.0,27.06,45.78,64.0
1556705951.7742178,21.8,34.4,4348.0,601.0,27.08,45.87,64.0
1556705954.6323812,21.8,34.4,4278.0,590.0,27.13,45.87,64.0
1556705957.3875387,21.8,34.4,4278.0,590.0,26.96,45.87,64.0
1556705960.2487023,21.8,34.4,4278.0,590.0,27.08,45.87,64.0
1556705963.0178607,21.8,34.4,4348.0,601.0,27.08,45.78,64.0
1556705965.8720238,21.8,34.4,4348.0,601.0,27.05,45.87,64.0
1556705968.639182,21.8,34.4,4348.0,601.0,27.13,45.87,64.0
1556705971.4873452,21.8,34.4,4348.0,601.0,27.2,45.85,64.0
1556705974.2735045,21.8,34.4,4348.0,601.0,27.14,45.85,64.0
1556705977.1376684,21.8,34.4,4348.0,601.0,27.21,45.85,64.0
1556705979.8908257,21.8,34.4,4348.0,601.0,27.06,45.87,64.0
1556705982.745989,21.8,34.4,4348.0,601.0,27.14,45.85,64.0
1556705985.5231478,21.8,34.4,4348.0,601.0,27.02,45.87,64.0
1556705988.373311,21.8,34.4,4348.0,601.0,27.13,45.87,64.0
1556705991.15247,21.8,34.4,4348.0,601.0,27.05,45.78,64.0
1556705994.0026329,21.8,34.4,4348.0,601.0,27.14,45.85,64.0
1556705996.7797918,21.8,34.4,4348.0,601.0,27.08,45.87,64.0
1556705999.636955,21.8,34.4,4452.0,617.0,27.05,45.87,64.0
1556706002.417114,21.8,34.4,4348.0,601.0,27.03,45.97,64.0
1556706005.2752779,21.8,34.4,4348.0,601.0,27.0,45.97,64.0
1556706008.0344355,21.8,34.4,4348.0,601.0,27.02,45.87,64.0
1556706010.8835986,21.8,34.4,4348.0,601.0,27.02,45.97,64.0
1556706013.689759,21.8,34.4,4348.0,601.0,26.99,45.97,64.0
1556706016.4559174,21.8,34.4,4348.0,601.0,27.1,45.97,64.0
1556706019.2890792,21.8,34.4,4452.0,617.0,27.08,45.97,64.0
1556706022.1132407,21.8,34.4,4452.0,617.0,27.03,45.97,64.0
1556706024.9374025,21.8,34.4,4348.0,601.0,27.24,45.85,64.0
1556706027.761564,21.8,34.4,4452.0,617.0,27.06,45.97,64.0
1556706030.5317223,21.8,34.4,4452.0,617.0,27.08,45.97,64.0
1556706033.357884,21.8,34.4,4452.0,617.0,27.14,45.95,64.0
1556706036.1820455,21.8,34.4,4452.0,617.0,27.0,45.97,64.0
1556706039.006207,21.8,34.4,4452.0,617.0,27.05,45.87,64.0
1556706041.8003669,21.8,34.4,4452.0,617.0,27.1,45.97,64.0
1556706044.6505299,21.8,34.4,4348.0,601.0,27.13,45.97,64.0
1556706047.433689,21.8,34.4,4348.0,601.0,26.95,45.97,64.0
1556706050.3058531,21.8,34.4,4348.0,601.0,27.03,45.97,64.0
1556706053.0610108,21.8,34.4,4452.0,617.0,27.11,45.97,64.0
1556706055.9061737,21.8,34.4,4452.0,617.0,26.95,45.97,64.0
1556706058.6863327,21.8,34.4,4348.0,601.0,27.08,46.07,64.0
1556706061.5334957,21.8,34.4,4348.0,601.0,27.08,45.97,64.0
1556706064.3206549,21.8,34.4,4348.0,601.0,27.05,45.97,64.0
1556706067.174818,21.8,34.4,4348.0,601.0,27.17,45.95,64.0
1556706069.9549773,21.8,34.4,4348.0,601.0,27.08,45.97,64.0
1556706072.817141,21.8,34.4,4348.0,601.0,27.06,45.97,64.0
1556706075.5772986,21.8,34.4,4452.0,617.0,27.06,45.97,64.0
1556706078.4314618,21.8,34.4,4348.0,601.0,27.15,45.95,64.0
1556706081.2086208,21.8,34.4,4348.0,601.0,27.11,45.97,64.0
1556706084.0567837,21.8,34.4,4348.0,601.0,27.06,45.87,64.0
1556706086.8349428,21.8,34.4,4348.0,601.0,27.14,45.85,64.0
1556706089.6861055,21.8,34.4,4452.0,617.0,27.1,45.87,64.0
1556706092.4622645,21.8,34.4,4452.0,617.0,27.08,45.87,64.0
1556706095.3394291,21.8,34.4,4452.0,617.0,27.05,45.87,64.0
1556706098.0965867,21.8,34.4,4452.0,617.0,27.1,45.87,64.0
1556706100.9437497,21.8,34.4,4452.0,617.0,27.2,45.75,64.0
1556706103.712908,21.8,34.4,4452.0,617.0,27.15,45.85,64.0
1556706106.558071,21.8,34.4,4348.0,601.0,27.21,45.85,64.0
1556706109.362231,21.8,34.4,4452.0,617.0,27.21,45.85,64.0
1556706112.157391,21.8,34.4,4452.0,617.0,27.15,45.85,64.0
1556706115.0005534,21.8,34.4,4452.0,617.0,27.2,45.85,64.0
1556706117.7817125,21.8,34.4,4452.0,617.0,27.03,45.78,64.0
1556706120.6468766,21.8,34.4,4452.0,617.0,27.14,45.75,64.0
1556706123.4230354,21.8,34.4,4452.0,617.0,27.15,45.85,64.0
1556706126.2781987,21.8,34.4,4530.0,629.0,27.36,45.85,64.0
1556706129.064358,21.8,34.4,4452.0,617.0,27.23,45.75,64.0
1556706131.8355165,21.8,34.4,4452.0,617.0,27.28,45.75,64.0
1556706134.661678,21.8,34.4,4452.0,617.0,27.21,45.75,64.0
1556706137.4858396,21.8,34.4,4452.0,617.0,27.2,45.75,64.0
1556706140.308001,21.8,34.4,4452.0,617.0,27.17,45.75,64.0
1556706143.1301625,21.8,34.4,4452.0,617.0,27.23,45.75,31.0
1556706145.902321,21.8,34.4,4452.0,617.0,27.23,45.65,48.0
1556706148.7264826,21.8,34.4,4452.0,617.0,27.28,45.75,64.0
1556706151.551644,21.8,34.4,4452.0,617.0,27.21,45.65,64.0
1556706154.4078076,21.8,34.4,4452.0,617.0,27.18,45.75,64.0
1556706157.1809661,21.8,34.4,4452.0,617.0,27.32,45.75,64.0
1556706160.028129,21.8,34.4,4452.0,617.0,27.15,45.65,64.0
1556706162.8162885,21.8,34.4,4452.0,617.0,27.25,45.65,64.0
1556706165.6604514,21.8,34.4,4452.0,617.0,27.21,45.65,64.0
1556706168.4436104,21.8,34.4,4530.0,629.0,27.2,45.65,64.0
1556706171.3087745,21.8,34.4,4530.0,629.0,27.24,45.65,64.0
1556706174.0949335,21.8,34.4,4530.0,629.0,27.39,45.73,64.0
1556706176.8800929,21.8,34.4,4452.0,617.0,27.25,45.65,64.0
1556706179.7242556,21.8,34.4,4530.0,629.0,27.23,45.65,64.0
1556706182.513415,21.8,34.4,4530.0,629.0,27.37,45.65,64.0
1556706185.361578,21.8,34.4,4452.0,617.0,27.23,45.65,64.0
1556706188.1347365,21.8,34.4,4530.0,629.0,27.21,45.65,64.0
1556706190.9868996,21.8,34.4,4530.0,629.0,27.25,45.65,64.0
1556706193.7640586,21.8,34.4,4530.0,629.0,27.28,45.65,64.0
1556706196.6132216,21.8,34.4,4530.0,629.0,27.25,45.65,64.0
1556706199.3933806,21.8,34.4,4530.0,629.0,27.29,45.65,64.0
1556706202.2435436,21.8,34.4,4530.0,629.0,27.23,45.65,64.0
1556706205.0207024,21.8,34.4,4530.0,629.0,27.29,45.65,64.0
1556706207.8728654,21.8,34.4,4530.0,629.0,27.28,45.75,64.0
1556706210.6550245,21.8,34.4,4635.0,645.0,27.28,45.75,64.0
1556706213.5111883,21.8,34.4,4635.0,645.0,27.15,45.75,64.0
1556706216.2873468,21.8,34.4,4702.0,655.0,27.4,45.73,64.0
1556706219.1295094,21.8,34.4,4635.0,645.0,27.24,45.75,64.0
1556706221.9146688,21.8,34.4,4816.0,672.0,27.2,45.75,64.0
1556706224.7598317,21.8,34.4,4983.0,698.0,27.23,45.75,64.0
1556706227.53499,21.8,34.4,5101.0,716.0,27.25,45.65,64.0
1556706230.3901534,21.8,34.4,4983.0,698.0,27.17,45.75,64.0
1556706233.1683123,21.8,34.4,4916.0,687.0,27.1,45.68,64.0
1556706236.0294762,21.8,34.4,4816.0,672.0,27.14,45.65,64.0
1556706238.9976459,21.8,34.4,4916.0,687.0,27.33,45.75,64.0
1556706241.5977945,21.8,34.4,4816.0,672.0,27.17,45.65,64.0
1556706244.4229562,21.8,34.4,4816.0,672.0,27.25,45.75,64.0
1556706247.2481177,21.8,34.4,4916.0,687.0,27.28,45.65,64.0
1556706250.0732791,21.8,34.4,4916.0,687.0,27.2,45.65,64.0
1556706252.8384373,21.8,34.4,5101.0,716.0,27.3,45.65,64.0
1556706255.6986012,21.8,34.4,5409.0,763.0,27.13,45.78,64.0
1556706258.47576,21.8,34.4,5872.0,833.0,27.32,45.75,64.0
1556706261.3019216,21.8,34.4,6498.0,928.0,27.33,45.65,64.0
1556706264.1280832,21.8,34.4,7092.0,1019.0,27.24,45.65,64.0
1556706266.9682457,21.8,34.4,7869.0,1137.0,27.25,45.75,64.0
1556706269.8014078,21.8,34.4,7992.0,1156.0,27.28,45.65,64.0
1556706272.534564,21.8,34.4,7992.0,1156.0,27.28,45.65,64.0
1556706275.362726,21.8,34.4,7992.0,1156.0,27.32,45.65,64.0
1556706278.2278898,21.8,34.4,7985.0,1155.0,27.28,45.65,48.0
