1710658403.4553692,40.4
1710658410.0210407,40.4
1710658413.3607013,40.4
1710658418.3611534,40.3
1710658423.4136407,40.3
1710658428.44462,40.3
1710658433.3762195,40.3
1710658438.4651537,40.4
1710658443.4845061,40.3
1710658448.370218,40.3
1710658453.4307406,40.4
1710658458.4413106,40.3
1710658463.4714046,40.4
1710658468.5701432,40.4
1710658475.8304923,40.3
1710658478.5041206,40.3
1710658483.4074664,40.3
1710658488.4357488,40.3
1710658493.3864563,40.3
1710658498.4876664,40.3
1710658503.4887416,40.2
1710658508.506366,40.3
1710658513.4216528,40.3
1710658518.3844986,40.3
1710658524.829975,40.2
1710658528.4747345,40.3
1710658533.507073,40.3
1710658538.5169878,40.3
1710658543.389191,40.2
1710658548.4416068,40.2
1710658553.4596527,40.2
1710658558.3980029,40.3
1710658563.494669,40.3
1710658568.5127974,40.3
1710658573.3940103,40.3
1710658578.3939602,40.3
1710658583.4643216,40.3
1710658588.3959603,40.3
1710658593.4196813,40.3
1710658598.3980918,40.2
1710658603.445273,40.2
1710658608.3980908,40.2
1710658613.4733584,40.2
1710658618.5020251,40.2
1710658623.3995943,40.3
1710658628.5403996,40.2
1710658633.4593866,40.3
1710658638.4524004,40.3
1710658643.482414,40.3
1710658648.5092592,40.3
1710658653.4072242,40.3
1710658658.5236962,40.2
1710658663.5399287,40.2
1710658668.4547102,40.2
1710658673.4213789,40.2
1710658678.4146862,40.2
1710658683.4210763,40.2
1710658688.540519,40.2
1710658693.426133,40.2
1710658698.4587286,40.3
1710658703.4151661,40.3
1710658708.4951568,40.3
1710658713.5128937,40.3
1710658718.5303583,40.3
1710658723.4213355,40.2
1710658728.4663973,-1.0
1710658733.487537,40.3
1710658738.4978132,40.2
1710658743.5308568,40.2
1710658748.4324107,40.1
1710658753.4256203,40.1
1710658758.4776459,40.1
1710658763.4841135,40.1
1710658768.5003192,40.1
1710658773.43628,40.1
1710658778.5377843,40.1
1710658783.5546744,40.0
1710658788.4978898,40.0
1710658793.5019014,40.0
1710658798.6593444,40.0
1710658803.5218618,40.0
1710658808.5393617,40.0
1710658813.5569963,40.0
1710658818.580126,40.0
1710658823.4627876,40.1
1710658828.5061574,40.1
1710658833.4436588,40.1
1710658838.5554419,40.1
1710658843.5621562,40.1
1710658848.5036423,40.1
1710658853.4971695,40.2
1710658858.5102272,40.1
1710658863.5287838,40.2
1710658868.5610595,40.2
1710658873.5641477,40.3
1710658878.4444494,40.1
1710658883.5066583,40.1
1710658888.5130405,40.1
1710658893.531279,40.1
1710658898.552935,40.2
1710658903.5805068,40.2
1710658908.4547658,40.1
1710658913.5056546,40.1
1710658918.4757733,40.1
1710658923.5350251,40.1
1710658928.5643528,40.0
1710658933.4607182,40.1
1710658938.5307443,40.1
1710658944.826586,40.1
1710658948.4612558,40.0
1710658953.5377123,40.1
1710658958.4789002,40.1
1710658963.5771322,40.1
1710658968.5904107,40.0
1710658973.5226767,40.0
1710658978.5230482,40.0
1710658983.5411756,40.0
1710658988.5588684,39.8
1710658993.5807302,39.9
1710658998.5937378,39.8
1710659003.5336258,40.0
1710659008.533323,40.0
1710659013.4928968,40.0
1710659018.4763284,40.0
1710659023.580383,40.1
1710659028.605744,40.1
1710659033.477817,40.1
1710659038.5322711,40.1
1710659043.552085,40.1
1710659048.501695,40.0
1710659053.583653,40.1
1710659058.6005929,40.1
1710659063.5836616,40.1
1710659068.5356174,40.0
1710659073.4871666,40.1
1710659078.569266,40.1
1710659083.5943391,40.1
1710659088.4893825,40.1
1710659093.5631006,40.1
1710659098.547297,40.1
1710659103.4996333,40.2
1710659108.5018585,40.1
1710659113.4926364,40.1
1710659118.4967833,40.1
1710659123.4924958,-1.0
1710659128.4985068,40.1
1710659133.5603123,40.1
1710659138.5763712,40.1
1710659143.5017562,40.1
1710659148.6132119,40.1
1710659153.5011692,40.0
1710659158.502696,40.1
1710659163.4991348,40.0
1710659168.5796714,40.0
1710659173.597288,40.0
1710659178.504871,40.0
1710659183.5065372,40.1
1710659188.509639,40.1
1710659193.5659366,40.1
1710659198.5828917,40.1
1710659203.604583,40.1
1710659208.6188636,40.0
1710659213.5166812,40.1
1710659218.5831115,40.1
1710659223.568366,40.0
1710659228.5862849,40.0
