1710658403.454368,20.2
1710658410.0210407,20.2
1710658413.3607013,20.2
1710658418.3601534,20.2
1710658423.4126391,20.2
1710658428.443619,20.2
1710658433.3752184,20.2
1710658438.4651537,20.3
1710658443.4845061,20.2
1710658448.3692174,20.2
1710658453.42974,20.3
1710658458.4403095,20.2
1710658463.4704046,20.3
1710658468.5701432,20.3
1710658475.8294902,20.2
1710658478.5041206,20.2
1710658483.4064667,20.2
1710658488.4357488,20.2
1710658493.3854551,20.3
1710658498.4856646,20.2
1710658503.4887416,20.2
1710658508.506366,20.3
1710658513.4216528,20.3
1710658518.383497,20.3
1710658524.829975,20.2
1710658528.473734,20.3
1710658533.507073,20.3
1710658538.5159864,20.3
1710658543.3881903,20.3
1710658548.4416068,20.3
1710658553.4596527,20.3
1710658558.3970017,20.3
1710658563.4936676,20.3
1710658568.5117962,20.3
1710658573.3940103,20.3
1710658578.3939602,20.3
1710658583.4633203,20.3
1710658588.3949594,20.3
1710658593.4186807,20.3
1710658598.3980918,20.3
1710658603.444272,20.3
1710658608.3970895,20.3
1710658613.4723573,20.3
1710658618.5010247,20.3
1710658623.3995943,20.3
1710658628.5393984,20.3
1710658633.458386,20.3
1710658638.4524004,20.3
1710658643.4814126,20.3
1710658648.5092592,20.3
1710658653.4072242,20.3
1710658658.5226955,20.3
1710658663.5399287,20.3
1710658668.4547102,20.3
1710658673.4213789,20.3
1710658678.4146862,20.3
1710658683.420076,20.3
1710658688.5395172,20.3
1710658693.4251328,20.3
1710658698.4577272,20.3
1710658703.4151661,20.3
1710658708.4941554,20.3
1710658713.5128937,20.3
1710658718.5293567,20.3
1710658723.4203353,20.3
1710658728.4653964,-1.0
1710658733.4865372,20.4
1710658738.4978132,20.3
1710658743.5298555,20.3
1710658748.4324107,20.3
1710658753.4256203,20.3
1710658758.4766448,20.3
1710658763.483112,20.3
1710658768.4993176,20.3
1710658773.4352787,20.4
1710658778.5367863,20.3
1710658783.5536752,20.3
1710658788.496889,20.3
1710658793.5009005,20.3
1710658798.6583443,20.3
1710658803.5218618,20.3
1710658808.5383604,20.3
1710658813.555995,20.3
1710658818.580126,20.3
1710658823.4617872,20.3
1710658828.5061574,20.3
1710658833.4426577,20.4
1710658838.5544412,20.3
1710658843.5621562,20.3
1710658848.5026426,20.3
1710658853.4971695,20.4
1710658858.5092263,20.3
1710658863.5277832,20.4
1710658868.560059,20.4
1710658873.5641477,20.4
1710658878.4444494,20.3
